,avg_hrcrx_max_byt,count_hrcrx_max_byt,max_hrcrx_max_byt,max_hrcrx_std_byt,min_hrcrx_max_byt,min_hrcrx_std_byt,percentile_10_hrcrx_max_byt,percentile_20_hrcrx_max_byt,percentile_25_hrcrx_max_byt,percentile_25_hrcrx_std_byt,percentile_30_hrcrx_max_byt,percentile_40_hrcrx_max_byt,percentile_50_hrcrx_max_byt,percentile_50_hrcrx_std_byt,percentile_60_hrcrx_max_byt,percentile_70_hrcrx_max_byt,percentile_75_hrcrx_max_byt,percentile_75_hrcrx_std_byt,percentile_80_hrcrx_max_byt,percentile_85_hrcrx_max_byt,percentile_90_hrcrx_max_byt,percentile_95_hrcrx_max_byt,percentile_98_hrcrx_max_byt,std_hrcrx_max_byt
2017-03-20 11:15:00+00:00,818.1034483,783,15180,,64,,64,99,,,154,,219,,,426,,,474,,1169,,,
2017-03-20 11:30:00+00:00,761.2831403,777,7070,,64,,64,64,,,154,,219,,,426,,,474,,474,,,
2017-03-20 11:45:00+00:00,813.5761844,781,15180,,64,,64,94,,,154,,219,,,426,,,474,,1071,,,
2017-03-20 12:00:00+00:00,771.6626826,753,7165,,64,,64,64,,,154,,219,,,426,,,474,,474,,,
2017-03-20 12:15:00+00:00,812.218134,761,9108,,64,,64,95,,,154,,257,,,426,,,474,,1145,,,
2017-03-20 12:30:00+00:00,826.3741935,775,15180,,64,,64,70,,,154,,233,,,426,,,474,,1145,,,
2017-03-20 12:45:00+00:00,762.632732,776,7102,,64,,64,70,,,133,,201,,,426,,,474,,474,,,
2017-03-20 13:00:00+00:00,803.7798507,804,12144,,64,,64,70,,,154,,201,,,426,,,474,,1071,,,
2017-03-20 13:15:00+00:00,753.2889447,796,7098,,64,,64,64,,,154,,201,,,426,,,474,,508,,,
2017-03-20 13:30:00+00:00,773.989899,792,9108,,64,,64,128,,,156,,219,,,426,,,474,,1145,,,
2017-03-20 13:45:00+00:00,769.4154839,775,7233,,64,,64,64,,,154,,201,,,426,,,474,,474,,,
2017-03-20 14:00:00+00:00,809.6568123,778,15180,,64,,64,124,,,154,,201,,,426,,,474,,1027,,,
2017-03-20 14:15:00+00:00,4938.810875,846,33396,,64,,94,160,,,201,,438,,,3283,,,7107,,21252,,,
2017-03-20 14:30:00+00:00,1246.763679,859,28842,,64,,70,154,,,170,,325,,,438,,,655,,4554,,,
2017-03-20 14:45:00+00:00,1536.836663,851,33652,,64,,64,119,,,156,,326,,,498,,,766,,6072,,,
2017-03-20 15:00:00+00:00,3909.980899,890,34048,,64,,140,198,,,338,,498,,,2399,,,6612,,15180,,,
2017-03-20 15:15:00+00:00,2975.449718,885,33250,,64,,111,157,,,219,,438,,,700,,,4270,,7772,,,
2017-03-20 15:30:00+00:00,2316.745029,855,35232,,64,,86,154,,,178,,356,,,522,,,1142,,7526,,,
2017-03-20 15:45:00+00:00,915.4338061,846,9108,,64,,70,154,,,180,,256,,,438,,,522,,1705,,,
2017-03-20 16:00:00+00:00,7386.294118,884,33782,,64,,166,219,,,382,,1845,,,7974,,,15244,,25279,,,
2017-03-20 16:15:00+00:00,4305.333708,890,33623,,64,,154,219,,,256,,462,,,1497,,,8156,,15180,,,
2017-03-20 16:30:00+00:00,1016.605355,859,16368,,64,,64,128,,,160,,223,,,438,,,522,,1434,,,
2017-03-20 16:45:00+00:00,2588.52027,888,36432,,64,,128,160,,,219,,420,,,790,,,3894,,8745,,,
2017-03-20 17:00:00+00:00,2703.977703,897,34237,,64,,128,199,,,220,,438,,,1550,,,4008,,8565,,,
2017-03-20 17:15:00+00:00,6166.785317,899,34270,,64,,160,283,,,442,,1488,,,5010,,,9838,,21252,,,
2017-03-20 17:30:00+00:00,4405.811111,900,33764,,96,,350,572,,,1032,,1488,,,4335,,,7810,,11592,,,
2017-03-20 17:45:00+00:00,4559.22,900,33764,,96,,219,303,,,450,,979,,,4140,,,7590,,14651,,,
2017-03-20 18:00:00+00:00,8493.918889,900,35328,,96,,221,438,,,608,,1983,,,9964,,,20902,,26586,,,
2017-03-20 18:15:00+00:00,8748.595556,900,34750,,70,,254,448,,,624,,3986,,,11284,,,18216,,28842,,,
2017-03-20 18:30:00+00:00,6733.106667,900,33807,,64,,256,438,,,594,,1613,,,5952,,,11904,,24288,,,
2017-03-20 18:45:00+00:00,2636.492188,896,33396,,64,,167,221,,,335,,546,,,1558,,,3941,,8725,,,
2017-03-20 19:00:00+00:00,3184.201559,898,34914,,64,,154,219,,,307,,546,,,1537,,,5008,,9777,,,
2017-03-20 19:15:00+00:00,4636.839644,898,33396,,64,,160,260,,,422,,956,,,4559,,,8342,,14265,,,
2017-03-20 19:30:00+00:00,11992.82556,900,34910,,64,,382,701,,,1365,,8940,,,18216,,,24288,,31182,,,
2017-03-20 19:45:00+00:00,4927.392659,899,33764,,64,,243,421,,,546,,1273,,,4495,,,8751,,14680,,,
2017-03-20 20:00:00+00:00,4800.683333,900,33649,,70,,219,346,,,531,,1093,,,4999,,,9108,,15033,,,
2017-03-20 20:15:00+00:00,3881,900,33696,,64,,160,220,,,382,,696,,,3154,,,6054,,11197,,,
2017-03-20 20:30:00+00:00,6042.184855,898,36184,,64,,200,288,,,463,,1478,,,5960,,,8738,,22278,,,
2017-03-20 20:45:00+00:00,10584.66963,899,122958,,64,,256,404,,,624,,3675,,,18111,,,24288,,28842,,,
2017-03-20 21:00:00+00:00,9129.84,900,33941,,815,,1762,2999,,,4329,,7733,,,11333,,,13337,,18216,,,
2017-03-20 21:15:00+00:00,6710.363333,900,33497,,70,,346,818,,,1922,,4456,,,9935,,,11344,,15180,,,
2017-03-20 21:30:00+00:00,2104.19621,897,33396,,64,,187,220,,,275,,546,,,988,,,2371,,7496,,,
2017-03-20 21:45:00+00:00,2873.968889,900,32941,,64,,209,256,,,346,,566,,,1452,,,4479,,9026,,,
2017-03-20 22:00:00+00:00,4738.233333,900,33764,,70,,294,361,,,474,,931,,,3626,,,7078,,16368,,,
2017-03-20 22:15:00+00:00,6485.523333,900,37950,,256,,296,390,,,510,,1071,,,6684,,,10626,,22770,,,
2017-03-20 22:30:00+00:00,3673.593137,612,33396,,273,,295,379,,,440,,728,,,2233,,,5820,,10521,,,
2017-03-20 22:45:00+00:00,2311.930052,772,33618,,64,,164,209,,,273,,462,,,922,,,3319,,8892,,,
2017-03-20 23:00:00+00:00,2882.601111,900,33087,,64,,209,260,,,346,,536,,,2002,,,4427,,9108,,,
2017-03-20 23:15:00+00:00,2672.060067,899,28730,,64,,219,278,,,382,,624,,,2976,,,4554,,8887,,,
2017-03-20 23:30:00+00:00,4551.636667,900,33396,,64,,219,346,,,487,,1068,,,3949,,,8252,,14885,,,
2017-03-20 23:45:00+00:00,6200.902222,900,34516,,70,,219,320,,,450,,943,,,4848,,,10447,,24288,,,
2017-03-21 00:00:00+00:00,4436.762222,900,34218,,96,,246,327,,,450,,681,,,4176,,,7615,,14291,,,
2017-03-21 00:15:00+00:00,5542.252222,900,34914,,131,,246,291,,,382,,726,,,4632,,,8352,,21252,,,
2017-03-21 00:30:00+00:00,2154.609183,893,33696,,64,,170,231,,,277,,450,,,768,,,3417,,8175,,,
2017-03-21 00:45:00+00:00,3451.113712,897,33458,,64,,219,256,,,384,,605,,,3433,,,5471,,9480,,,
2017-03-21 01:00:00+00:00,1642.793987,898,22067,,64,,154,201,,,257,,474,,,1116,,,2375,,5218,,,
2017-03-21 01:15:00+00:00,2098.141573,890,31486,,64,,133,201,,,315,,516,,,1447,,,2827,,7126,,,
2017-03-21 01:30:00+00:00,5923.493855,895,34914,,64,,160,220,,,380,,722,,,5008,,,13451,,21322,,,
2017-03-21 01:45:00+00:00,5843.860252,873,33396,,64,,133,183,,,288,,463,,,5101,,,13662,,21886,,,
2017-03-21 02:00:00+00:00,778.014944,803,7680,,64,,64,101,,,156,,219,,,414,,,462,,635,,,
2017-03-21 02:15:00+00:00,910.4048193,830,13189,,64,,70,108,,,156,,243,,,414,,,462,,3306,,,
2017-03-21 02:30:00+00:00,834.7545249,884,15180,,64,,108,128,,,156,,238,,,414,,,462,,1291,,,
2017-03-21 02:45:00+00:00,809.3444444,900,32598,,108,,108,108,,,130,,201,,,382,,,462,,636,,,
2017-03-21 03:00:00+00:00,3628.843787,845,33396,,64,,99,130,,,163,,303,,,462,,,4195,,16698,,,
2017-03-21 03:15:00+00:00,770.3016949,885,18796,,64,,108,108,,,136,,219,,,414,,,462,,634,,,
2017-03-21 03:30:00+00:00,803.5340633,822,15180,,64,,64,128,,,154,,219,,,414,,,450,,1071,,,
2017-03-21 03:45:00+00:00,768.5373526,763,7391,,64,,64,94,,,154,,201,,,414,,,450,,463,,,
2017-03-21 04:00:00+00:00,798.7404092,782,9108,,64,,64,128,,,154,,201,,,414,,,450,,1071,,,
2017-03-21 04:15:00+00:00,753.9933862,756,7145,,64,,64,124,,,154,,201,,,414,,,450,,450,,,
2017-03-21 04:30:00+00:00,788.8236808,777,15180,,64,,64,128,,,154,,201,,,414,,,450,,961,,,
2017-03-21 04:45:00+00:00,818.2571059,774,15180,,64,,64,128,,,156,,201,,,414,,,450,,1169,,,
2017-03-21 05:00:00+00:00,775.8231469,769,7890,,64,,64,94,,,154,,201,,,414,,,414,,450,,,
2017-03-21 05:15:00+00:00,835.8235294,782,15180,,64,,64,99,,,154,,201,,,414,,,450,,1162,,,
2017-03-21 05:30:00+00:00,782.2252964,759,7454,,64,,64,94,,,154,,201,,,414,,,450,,463,,,
2017-03-21 05:45:00+00:00,812.723871,775,9108,,64,,64,128,,,154,,201,,,414,,,450,,995,,,
2017-03-21 06:00:00+00:00,767.0631443,776,7629,,64,,64,94,,,154,,201,,,414,,,450,,463,,,
2017-03-21 06:15:00+00:00,806.3562176,772,15180,,64,,64,128,,,154,,201,,,414,,,450,,1071,,,
2017-03-21 06:30:00+00:00,757.6748072,778,7545,,64,,64,128,,,154,,201,,,414,,,450,,450,,,
2017-03-21 06:45:00+00:00,774.2369427,785,15180,,64,,64,94,,,154,,201,,,414,,,450,,1071,,,
2017-03-21 07:00:00+00:00,803.2877604,768,15180,,64,,64,70,,,154,,196,,,414,,,450,,1071,,,
2017-03-21 07:15:00+00:00,759.5201038,771,7168,,64,,64,70,,,140,,197,,,414,,,450,,591,,,
2017-03-21 07:30:00+00:00,778.3699495,792,15180,,64,,64,70,,,154,,192,,,414,,,450,,995,,,
2017-03-21 07:45:00+00:00,662.037859,766,6632,,64,,64,64,,,128,,201,,,414,,,450,,450,,,
2017-03-21 08:00:00+00:00,803.5625,768,24288,,64,,64,128,,,154,,201,,,414,,,450,,1071,,,
2017-03-21 08:15:00+00:00,701.0944373,773,7670,,64,,64,94,,,154,,201,,,382,,,414,,450,,,
2017-03-21 08:30:00+00:00,756.0899873,789,15180,,64,,64,99,,,154,,201,,,414,,,450,,576,,,
2017-03-21 08:45:00+00:00,686.6901408,781,7264,,64,,64,70,,,128,,187,,,382,,,414,,450,,,
2017-03-21 09:00:00+00:00,628.066838,778,10626,,64,,64,94,,,154,,201,,,414,,,414,,450,,,
2017-03-21 09:15:00+00:00,599.9114927,757,6846,,64,,64,68,,,136,,197,,,382,,,414,,450,,,
2017-03-21 09:30:00+00:00,632.4178525,773,24288,,64,,64,94,,,133,,201,,,382,,,414,,450,,,
2017-03-21 09:45:00+00:00,698.3184143,782,25794,,64,,64,95,,,154,,201,,,414,,,450,,450,,,
2017-03-21 10:00:00+00:00,705.7647799,795,7302,,64,,64,94,,,144,,201,,,382,,,414,,450,,,
2017-03-21 10:15:00+00:00,800.0151134,794,23490,,64,,64,94,,,140,,201,,,414,,,450,,1071,,,
2017-03-21 10:30:00+00:00,777.8989218,742,7196,,64,,64,70,,,154,,201,,,414,,,450,,463,,,
2017-03-21 10:45:00+00:00,801.0368957,786,15180,,64,,64,95,,,154,,201,,,414,,,450,,995,,,
2017-03-21 11:00:00+00:00,705.4955527,787,7403,,64,,64,64,,,128,,192,,,414,,,414,,450,,,
2017-03-21 11:15:00+00:00,666.5620155,774,15180,,64,,64,99,,,136,,192,,,414,,,414,,450,,,
2017-03-21 11:30:00+00:00,581.964191,754,7469,,64,,64,94,,,154,,198,,,382,,,414,,450,,,
2017-03-21 11:45:00+00:00,724.4834875,757,12144,,64,,64,102,,,154,,201,,,414,,,450,,463,,,
2017-03-21 12:00:00+00:00,682.2539063,768,10626,,64,,64,93,,,154,,201,,,414,,,450,,450,,,
2017-03-21 12:15:00+00:00,757.1228758,765,7241,,64,,64,70,,,154,,201,,,414,,,414,,450,,,
2017-03-21 12:30:00+00:00,756.4907162,754,12144,,64,,64,64,,,140,,201,,,414,,,450,,621,,,
2017-03-21 12:45:00+00:00,604.3212851,747,7214,,64,,64,64,,,110,,201,,,414,,,414,,450,,,
2017-03-21 13:00:00+00:00,636.3138298,752,13423,,64,,64,64,,,133,,201,,,414,,,450,,450,,,
2017-03-21 13:15:00+00:00,570.2367347,735,6803,,64,,64,64,,,99,,194,,,382,,,414,,450,,,
2017-03-21 13:30:00+00:00,795.5241199,767,15180,,64,,64,64,,,136,,201,,,414,,,450,,1071,,,
2017-03-21 13:45:00+00:00,738.2240216,741,7203,,64,,64,64,,,102,,219,,,414,,,450,,591,,,
2017-03-21 14:00:00+00:00,777.2687339,774,13511,,64,,64,64,,,136,,223,,,426,,,450,,1071,,,
2017-03-21 14:15:00+00:00,840.4948454,776,15180,,64,,64,64,,,153,,227,,,438,,,450,,1108,,,
2017-03-21 14:30:00+00:00,873.7484663,815,7980,,64,,64,101,,,166,,312,,,438,,,474,,1758,,,
2017-03-21 14:45:00+00:00,4592,825,33396,,64,,64,154,,,201,,438,,,5101,,,6799,,17880,,,
2017-03-21 15:00:00+00:00,1346.911596,871,27324,,64,,95,156,,,203,,382,,,668,,,1104,,5101,,,
2017-03-21 15:15:00+00:00,1409.880702,855,31948,,64,,64,129,,,154,,303,,,462,,,758,,5101,,,
2017-03-21 15:30:00+00:00,2757.443787,845,33726,,64,,64,132,,,170,,351,,,462,,,1633,,7061,,,
2017-03-21 15:45:00+00:00,1804.387606,823,33396,,64,,64,101,,,154,,325,,,462,,,910,,6688,,,
2017-03-21 16:00:00+00:00,11514.82647,899,34914,,64,,239,474,,,1295,,7095,,,18216,,,21252,,30360,,,
2017-03-21 16:15:00+00:00,3246.491111,900,33396,,171,,171,219,,,320,,429,,,1549,,,4743,,12144,,,
2017-03-21 16:30:00+00:00,7428.725556,900,34914,,171,,223,346,,,444,,1800,,,9689,,,13815,,23297,,,
2017-03-21 16:45:00+00:00,9678.967778,900,35107,,171,,344,486,,,838,,7320,,,11955,,,17206,,29093,,,
2017-03-21 17:00:00+00:00,3759.690768,899,51612,,64,,154,196,,,247,,510,,,2163,,,5516,,9206,,,
2017-03-21 17:15:00+00:00,6407.198889,900,34304,,64,,192,321,,,534,,3440,,,7440,,,8975,,18280,,,
2017-03-21 17:30:00+00:00,11811.04566,898,33396,,64,,217,481,,,941,,11690,,,18216,,,18280,,27324,,,
2017-03-21 17:45:00+00:00,17574.92556,900,33396,,96,,1203,8694,,,15180,,18216,,,21252,,,24288,,31878,,,
2017-03-21 18:00:00+00:00,7637.407778,900,34357,,64,,247,450,,,572,,3036,,,8776,,,13836,,26424,,,
2017-03-21 18:15:00+00:00,5164.694444,900,32451,,64,,247,462,,,661,,2851,,,6138,,,8940,,12144,,,
2017-03-21 18:30:00+00:00,7531.471111,900,32929,,96,,530,900,,,2128,,5824,,,9928,,,12459,,17572,,,
2017-03-21 18:45:00+00:00,10747.46889,900,34312,,224,,568,852,,,2442,,6896,,,14757,,,22770,,25806,,,
2017-03-21 19:00:00+00:00,3695.285873,899,107778,,209,,349,450,,,534,,1241,,,4212,,,5960,,8742,,,
2017-03-21 19:15:00+00:00,5179.696667,900,50187,,209,,354,490,,,700,,2456,,,5314,,,8158,,15180,,,
2017-03-21 19:30:00+00:00,9254.06,900,33396,,214,,312,478,,,646,,3466,,,15545,,,24288,,24288,,,
2017-03-21 19:45:00+00:00,13999.23667,900,34914,,97,,416,760,,,4217,,15180,,,24288,,,24288,,27324,,,
2017-03-21 20:00:00+00:00,8936.358889,900,34504,,123,,247,438,,,534,,1800,,,8828,,,19522,,32296,,,
2017-03-21 20:15:00+00:00,3220.064444,900,32202,,64,,214,285,,,438,,708,,,3174,,,5960,,9620,,,
2017-03-21 20:30:00+00:00,16157.77308,899,34914,,64,,415,795,,,4241,,18216,,,24288,,,31878,,32012,,,
2017-03-21 20:45:00+00:00,2533.854283,899,31878,,64,,256,334,,,420,,586,,,1381,,,3941,,8288,,,
2017-03-21 21:00:00+00:00,2369.07564,899,33396,,64,,213,346,,,474,,715,,,1631,,,3106,,7364,,,
2017-03-21 21:15:00+00:00,4327.491111,900,34233,,64,,209,306,,,447,,702,,,3127,,,5952,,11129,,,
2017-03-21 21:30:00+00:00,14059.57667,900,33396,,79,,481,1273,,,5960,,18216,,,18216,,,19401,,25806,,,
2017-03-21 21:45:00+00:00,5206.803333,900,33764,,64,,254,440,,,546,,1326,,,5960,,,8930,,14300,,,
2017-03-21 22:00:00+00:00,14317.63333,900,42219,,4470,,5960,5960,,,7450,,8940,,,18216,,,24288,,31878,,,
2017-03-21 22:15:00+00:00,6751.791111,900,33396,,94,,382,682,,,2110,,5960,,,8940,,,9163,,15180,,,
2017-03-21 22:30:00+00:00,5035.965556,900,40581,,70,,339,541,,,749,,1497,,,4919,,,7579,,15030,,,
2017-03-21 22:45:00+00:00,11451.85778,900,66132,,380,,1190,2836,,,4728,,7236,,,15240,,,19344,,28346,,,
2017-03-21 23:00:00+00:00,9016.647778,900,33462,,1126,,1320,3745,,,5766,,8226,,,9304,,,10968,,17949,,,
2017-03-21 23:15:00+00:00,5309.233333,900,34357,,1126,,1126,1198,,,1374,,3906,,,5855,,,6477,,10221,,,
2017-03-21 23:30:00+00:00,5794.472222,900,33932,,248,,1126,1134,,,1320,,3523,,,5855,,,6855,,13128,,,
2017-03-21 23:45:00+00:00,4673.32,900,33807,,248,,261,384,,,502,,1096,,,4291,,,7456,,13071,,,
2017-03-22 00:00:00+00:00,5656.598889,900,33396,,256,,367,510,,,614,,2071,,,5752,,,9504,,18216,,,
2017-03-22 00:15:00+00:00,7429.178889,900,66792,,192,,272,399,,,543,,1612,,,8305,,,13662,,27781,,,
2017-03-22 00:30:00+00:00,20592.53556,900,34914,,256,,15180,16698,,,18216,,19734,,,24288,,,27324,,31878,,,
2017-03-22 00:45:00+00:00,6065.197778,900,34914,,192,,388,1066,,,1488,,3168,,,5952,,,7709,,15180,,,
2017-03-22 01:00:00+00:00,5384.996667,900,33556,,192,,1488,1680,,,2976,,4464,,,5952,,,7440,,9330,,,
2017-03-22 01:15:00+00:00,6704.734967,898,34605,,64,,186,416,,,620,,3168,,,5952,,,9372,,23712,,,
2017-03-22 01:30:00+00:00,2071.005599,893,33088,,64,,128,170,,,220,,415,,,770,,,1449,,7700,,,
2017-03-22 01:45:00+00:00,1386.567416,890,31878,,64,,70,132,,,171,,402,,,649,,,1325,,3832,,,
2017-03-22 02:00:00+00:00,1080.526966,890,30527,,64,,108,108,,,132,,303,,,462,,,640,,2792,,,
2017-03-22 02:15:00+00:00,827.5478842,898,8370,,108,,108,108,,,134,,201,,,414,,,474,,807,,,
2017-03-22 02:30:00+00:00,800.3644444,900,19336,,108,,108,108,,,108,,192,,,414,,,462,,953,,,
2017-03-22 02:45:00+00:00,763.2166667,900,7722,,108,,108,108,,,108,,178,,,414,,,462,,925,,,
2017-03-22 03:00:00+00:00,828.3317757,856,20452,,64,,70,108,,,132,,219,,,414,,,462,,1273,,,
2017-03-22 03:15:00+00:00,844.3995006,801,7874,,64,,64,64,,,132,,219,,,414,,,462,,1273,,,
2017-03-22 03:30:00+00:00,863.6746231,796,7759,,64,,64,74,,,154,,273,,,414,,,474,,995,,,
2017-03-22 03:45:00+00:00,833.7713535,761,7734,,64,,64,64,,,101,,219,,,414,,,474,,642,,,
2017-03-22 04:00:00+00:00,802.1803714,754,7580,,64,,64,64,,,94,,260,,,414,,,462,,636,,,
2017-03-22 04:15:00+00:00,811.2285714,735,7386,,64,,64,64,,,154,,286,,,414,,,462,,829,,,
2017-03-22 04:30:00+00:00,791.7375328,762,19304,,64,,64,64,,,99,,219,,,414,,,462,,636,,,
2017-03-22 04:45:00+00:00,747.2067114,745,7066,,64,,64,64,,,94,,201,,,414,,,462,,463,,,
2017-03-22 05:00:00+00:00,724.9788639,757,6761,,64,,64,64,,,128,,201,,,414,,,462,,462,,,
2017-03-22 05:15:00+00:00,733.7247706,763,6926,,64,,64,64,,,94,,201,,,414,,,462,,462,,,
2017-03-22 05:30:00+00:00,742.0078947,760,7042,,64,,64,64,,,128,,201,,,414,,,462,,463,,,
2017-03-22 05:45:00+00:00,733.3870542,757,7003,,64,,64,64,,,99,,201,,,414,,,414,,462,,,
2017-03-22 06:00:00+00:00,741.4832664,747,6721,,64,,64,64,,,101,,201,,,414,,,462,,478,,,
2017-03-22 06:15:00+00:00,749.1492537,737,7110,,64,,64,64,,,99,,201,,,414,,,462,,462,,,
2017-03-22 06:30:00+00:00,770.8638184,749,7292,,64,,64,64,,,128,,201,,,414,,,462,,620,,,
2017-03-22 06:45:00+00:00,757.2503347,747,7278,,64,,64,64,,,99,,201,,,414,,,462,,462,,,
2017-03-22 07:00:00+00:00,773.9637584,745,7374,,64,,64,64,,,128,,201,,,414,,,462,,511,,,
2017-03-22 07:15:00+00:00,770.2560322,746,7388,,64,,64,64,,,94,,194,,,414,,,462,,462,,,
2017-03-22 07:30:00+00:00,800.0222513,764,7375,,64,,64,64,,,136,,201,,,414,,,462,,576,,,
2017-03-22 07:45:00+00:00,772.2089356,761,7544,,64,,64,64,,,94,,201,,,414,,,462,,462,,,
2017-03-22 08:00:00+00:00,785.630749,761,7353,,64,,64,64,,,99,,201,,,414,,,462,,510,,,
2017-03-22 08:15:00+00:00,780.0080107,749,7281,,64,,64,64,,,128,,201,,,414,,,462,,463,,,
2017-03-22 08:30:00+00:00,784.2542373,767,19384,,64,,64,64,,,94,,194,,,414,,,462,,462,,,
2017-03-22 08:45:00+00:00,780.7887701,748,7118,,64,,64,64,,,101,,201,,,414,,,462,,463,,,
2017-03-22 09:00:00+00:00,771.25,748,7156,,64,,64,64,,,136,,201,,,414,,,462,,462,,,
2017-03-22 09:15:00+00:00,762.2281167,754,7093,,64,,64,64,,,94,,198,,,414,,,462,,463,,,
2017-03-22 09:30:00+00:00,764.597351,755,7201,,64,,64,64,,,99,,201,,,414,,,462,,462,,,
2017-03-22 09:45:00+00:00,776.7578534,764,7212,,64,,64,64,,,99,,201,,,414,,,462,,591,,,
2017-03-22 10:00:00+00:00,800.6707483,735,7240,,64,,64,64,,,99,,201,,,414,,,462,,462,,,
2017-03-22 10:15:00+00:00,761.6605982,769,7137,,64,,64,64,,,136,,201,,,414,,,462,,462,,,
2017-03-22 10:30:00+00:00,779.9628647,754,7305,,64,,64,64,,,99,,201,,,414,,,462,,463,,,
2017-03-22 10:45:00+00:00,799.2887989,741,7305,,64,,64,64,,,108,,201,,,414,,,462,,463,,,
2017-03-22 11:00:00+00:00,787.1051913,732,7367,,64,,64,64,,,140,,201,,,414,,,462,,463,,,
2017-03-22 11:15:00+00:00,796.166891,743,7462,,64,,64,64,,,130,,201,,,414,,,462,,462,,,
2017-03-22 11:30:00+00:00,846.5846774,744,19384,,64,,64,64,,,154,,216,,,414,,,462,,1169,,,
2017-03-22 11:45:00+00:00,796.1793103,725,7467,,64,,64,64,,,94,,201,,,414,,,462,,462,,,
2017-03-22 12:00:00+00:00,791.9632653,735,7455,,64,,64,64,,,144,,201,,,414,,,462,,576,,,
2017-03-22 12:15:00+00:00,783.3184885,741,7213,,64,,64,64,,,154,,201,,,414,,,462,,462,,,
2017-03-22 12:30:00+00:00,809.6869096,741,19288,,64,,64,64,,,154,,201,,,414,,,462,,1169,,,
2017-03-22 12:45:00+00:00,764.3758389,745,7207,,64,,64,64,,,99,,201,,,414,,,462,,462,,,
2017-03-22 13:00:00+00:00,781.4045699,744,7206,,64,,64,64,,,154,,201,,,414,,,462,,510,,,
2017-03-22 13:15:00+00:00,737.2420213,752,7306,,64,,64,64,,,70,,178,,,414,,,462,,463,,,
2017-03-22 13:30:00+00:00,798.1339523,754,7698,,64,,64,64,,,99,,201,,,414,,,462,,463,,,
2017-03-22 13:45:00+00:00,794.5269542,742,7910,,64,,64,64,,,96,,196,,,414,,,462,,717,,,
2017-03-22 14:00:00+00:00,800.7867746,741,7966,,64,,64,64,,,154,,228,,,426,,,462,,558,,,
2017-03-22 14:15:00+00:00,795.759379,773,7506,,64,,64,64,,,154,,219,,,426,,,463,,708,,,
2017-03-22 14:30:00+00:00,968.2115385,780,23491,,64,,64,64,,,154,,284,,,426,,,486,,1180,,,
2017-03-22 14:45:00+00:00,1372.273973,803,31878,,64,,64,99,,,166,,303,,,458,,,548,,5101,,,
2017-03-22 15:00:00+00:00,4300.613839,896,34914,,64,,171,171,,,203,,426,,,946,,,3539,,15574,,,
2017-03-22 15:15:00+00:00,1071.588889,900,32919,,171,,171,171,,,177,,303,,,443,,,474,,2864,,,
2017-03-22 15:30:00+00:00,2044.008889,900,34305,,171,,171,171,,,201,,382,,,599,,,1396,,6764,,,
2017-03-22 15:45:00+00:00,1500.745556,900,33396,,171,,171,171,,,187,,374,,,474,,,990,,3986,,,
2017-03-22 16:00:00+00:00,6187.645556,900,34914,,171,,171,187,,,303,,450,,,1800,,,7647,,31878,,,
2017-03-22 16:15:00+00:00,1239.55618,890,33396,,64,,128,171,,,189,,346,,,469,,,646,,3464,,,
2017-03-22 16:30:00+00:00,6986.821871,887,33396,,64,,136,203,,,364,,872,,,15180,,,18216,,18216,,,
2017-03-22 16:45:00+00:00,9518.946667,900,37881,,64,,220,382,,,510,,3464,,,18216,,,19370,,30360,,,
2017-03-22 17:00:00+00:00,4904.260289,899,40698,,64,,153,219,,,287,,520,,,2610,,,7752,,17725,,,
2017-03-22 17:15:00+00:00,9800.953125,896,34914,,64,,193,335,,,522,,6056,,,15180,,,18216,,24288,,,
2017-03-22 17:30:00+00:00,4435.461624,899,33396,,64,,382,1120,,,1488,,1488,,,4077,,,7467,,11185,,,
2017-03-22 17:45:00+00:00,6142.179088,899,33466,,64,,209,382,,,546,,2352,,,6393,,,11225,,18216,,,
2017-03-22 18:00:00+00:00,4724.442222,900,33503,,152,,241,353,,,510,,1117,,,4554,,,8560,,11537,,,
2017-03-22 18:15:00+00:00,8173.304444,900,34098,,171,,382,671,,,1713,,5960,,,8693,,,12144,,22770,,,
2017-03-22 18:30:00+00:00,10988.65444,900,34914,,171,,772,4217,,,5960,,6831,,,12091,,,18216,,30914,,,
2017-03-22 18:45:00+00:00,10566.04,900,50662,,64,,462,829,,,1473,,5952,,,10333,,,28007,,32296,,,
2017-03-22 19:00:00+00:00,10563.7,900,35232,,94,,440,626,,,1114,,4102,,,15062,,,26524,,32296,,,
2017-03-22 19:15:00+00:00,5338.544444,900,34914,,70,,336,486,,,777,,2065,,,5272,,,8527,,15180,,,
2017-03-22 19:30:00+00:00,7994.613333,900,34914,,64,,426,660,,,1148,,3931,,,8270,,,14748,,27387,,,
2017-03-22 19:45:00+00:00,6866.424444,900,34504,,64,,327,498,,,682,,2792,,,7024,,,11262,,22770,,,
2017-03-22 20:00:00+00:00,4506.595106,899,33951,,64,,194,285,,,438,,747,,,3163,,,8140,,15860,,,
2017-03-22 20:15:00+00:00,6614.073415,899,33396,,64,,498,851,,,1256,,4499,,,8638,,,10890,,17856,,,
2017-03-22 20:30:00+00:00,5343.18,900,34914,,64,,219,382,,,486,,1401,,,4533,,,9173,,19673,,,
2017-03-22 20:45:00+00:00,13635.80333,900,34669,,132,,918,3460,,,5411,,14971,,,18519,,,22440,,28842,,,
